CollegeName,CollegeCode,CourseCode,Category,CutoffRank,Location,Year,Round
Srinivas Institute of Technology  Mangalore.,E144,EC Electronics,GMR,87960,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,EC Electronics,SCG,183795,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,EC Electronics,SCR,245732,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,EC Electronics,STG,162920,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,EE Electrical,1R,118064,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,EE Electrical,2AG,117269,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,EE Electrical,GM,99782,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,EE Electrical,GMK,125648,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,EE Electrical,SCG,217494,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,IE Info.Science,1R,98485,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,IE Info.Science,2AG,81389,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,IE Info.Science,3BG,84533,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,IE Info.Science,GM,73222,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,IE Info.Science,GMK,77741,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,IE Info.Science,GMR,80567,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,IE Info.Science,SCG,201389,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,IE Info.Science,STG,177577,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,ME Mechanical,2AG,139712,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,ME Mechanical,2BR,179745,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,ME Mechanical,3BG,174443,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,ME Mechanical,GM,139063,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,ME Mechanical,GMR,144187,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,ME Mechanical,SCG,267343,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,ME Mechanical,STG,272889,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",1G,96502,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",2AG,93333,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",2AR,103611,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",2BG,99883,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",3AG,91891,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",3BG,75937,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",GM,73997,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",GMK,92007,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",GMR,93929,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",SCG,154364,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",SCK,209624,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",SCR,181233,Mangalore,2024,Round 1
Srinivas Institute of Technology  Mangalore.,E144,"MR Marine
Engineering",STG,180472,Mangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",1G,44727,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",1R,57018,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",2AG,42747,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",2AK,60939,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",2AR,51482,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",2BG,40601,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",3AG,40712,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",3BG,40231,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",GM,39673,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",GMK,46549,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",GMR,47477,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",SCG,83533,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"AI Artificial
Intelligence",STG,157024,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",1G,62782,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",2AG,72469,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",2AR,84613,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",2BK,159706,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",3AG,57502,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",3BG,56288,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",GM,56192,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",GMR,67349,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",SCG,142820,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",SCR,213709,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"CD Computer Sc.
and Design",STG,171149,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,2AG,156871,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,3AG,144238,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,3AR,179355,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,3BG,142429,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,3BK,206158,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,GM,140989,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,GMR,178904,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,SCG,194114,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,SCR,222582,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CE Civil,STG,231155,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,1G,44572,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,1R,51635,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,2AG,40900,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,2AK,48092,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,2AR,45016,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,2BG,50009,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,2BR,61228,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,3AG,37772,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,3BG,38672,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,3BR,41531,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,GM,37198,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,GMK,43061,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,GMR,40230,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,SCG,109209,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,SCK,115711,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,SCR,148278,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,STG,94506,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,STK,130468,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,CS Computers,STR,124089,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,1G,58755,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,2AG,64549,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,2AR,68330,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,2BG,79621,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,2BR,174581,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,3AG,52406,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,3AK,78257,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,3BG,51591,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,GM,51238,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,GMK,64753,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,GMR,58554,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,SCG,163677,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,SCR,195449,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,STG,173729,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EC Electronics,STR,212477,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,1G,81847,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,2AG,83207,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,2BG,114823,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,3AG,68189,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,3AR,93703,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,3BG,68371,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,GM,68125,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,GMK,108607,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,GMR,75153,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,SCG,172929,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,SCK,241838,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,SCR,250242,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,EE Electrical,STG,184829,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",1G,73053,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",1K,127422,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",2AG,66672,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",2BG,70537,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",3AG,55705,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",3BG,56741,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",GM,55140,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",GMR,59324,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",SCG,166521,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",SCR,168524,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"IC CS-IoT, Cyber
Security",STG,78451,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,1G,54163,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,2AG,52199,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,2AR,58127,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,2BG,67738,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,3AG,44730,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,3BG,45154,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,3BK,71431,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,3BR,57669,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,GM,44497,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,GMK,50772,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,GMR,53794,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,SCG,151144,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,SCR,161655,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,STG,170368,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,IE Info.Science,STR,218773,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",1G,108258,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",2AG,95498,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",2AR,112163,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",2BG,99301,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",2BR,248977,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",3AG,83927,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",3BG,86137,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",GM,82174,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",GMK,114076,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",GMR,104735,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",SCG,181854,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",SCR,203759,Bangalore,2024,Round 1
"Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",E145,"RA Robotics and
Automation",STG,205048,Bangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"AD Artificial
Intel, Data Sc",2AG,103247,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"AD Artificial
Intel, Data Sc",2BR,99619,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"AD Artificial
Intel, Data Sc",GM,94166,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"AD Artificial
Intel, Data Sc",GMK,115028,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"AD Artificial
Intel, Data Sc",GMR,94741,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"AD Artificial
Intel, Data Sc",SCG,178944,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"AD Artificial
Intel, Data Sc",STG,131792,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,1G,120057,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,2AG,129867,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,2AR,131593,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,2BG,112999,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,3AG,110646,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,3BG,117666,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,3BR,123220,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,GM,109791,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,GMR,120381,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,SCG,172409,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,SCR,172841,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,AE Aeronaut.Engg,STG,185017,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"CA CS (AI, Machine
Learning)",2AG,103180,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"CA CS (AI, Machine
Learning)",3AR,105383,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"CA CS (AI, Machine
Learning)",GM,82600,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"CA CS (AI, Machine
Learning)",GMR,92635,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"CA CS (AI, Machine
Learning)",SCG,201088,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,"CA CS (AI, Machine
Learning)",STG,180111,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,1G,221414,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,1R,244118,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,2AG,219537,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,2BG,215471,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,3AG,223898,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,3BG,221824,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,3BK,240074,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,GM,211738,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,GMR,218621,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,SCG,242248,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,SCR,253018,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CE Civil,STG,269329,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,1G,113222,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,2AG,106072,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,2AK,109590,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,2AR,108667,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,2BG,105981,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,2BR,109267,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,3AG,107988,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,3BG,94539,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,3BR,102555,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,GM,91343,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,GMK,96489,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,GMR,101630,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,SCG,192035,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,SCK,197726,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,SCR,201995,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,STG,183759,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,CS Computers,STR,184604,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,1G,123780,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,2AG,121297,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,2AR,128684,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,2BG,129588,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,3AG,122842,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,3BG,116245,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,3BR,123496,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,GM,114306,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,GMK,116893,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,GMR,119587,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,SCG,182724,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,SCK,238246,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,SCR,196088,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,STG,220094,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,EC Electronics,STR,260869,Mangalore,2024,Round 1
"Shreedevi Institute of Technology  Kenjar, Mangalore",E146,IE Info.Science,1G,121014,Mangalore,2024,Round 1
