CollegeName,CollegeCode,CourseCode,Category,CutoffRank,Location,Year,Round
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),1K,88360,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),1R,78731,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),2AG,63541,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),2AK,84322,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),2AR,71959,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),2BG,69428,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),2BR,118520,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),3AG,45270,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),3BG,51713,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),GM,42558,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),GMK,73234,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),GMR,53098,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),SCG,138749,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),SCK,211374,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),SCR,197338,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(ARTI FICAL INTELLIGENCE & DATA SCIENCE),STG,140339,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),1G,82464,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),1R,91527,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2AG,78618,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2AK,87056,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2AR,92128,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2BG,88632,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2BR,93690,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3AG,59731,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3AR,74834,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3BG,65220,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3BK,92965,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3BR,76929,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GM,58589,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GMK,77718,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GMR,73930,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),SCG,177078,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),SCK,221402,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),SCR,234036,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),STG,185337,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),STR,201940,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,1R,103059,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,2AG,81460,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,2AR,91665,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,2BG,87219,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,3AG,68507,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,3BG,65621,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,GM,64437,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,GMR,71739,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,SCG,181692,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,SCK,238863,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRICAL & ELECTRONICS ENGINEERING,STG,163820,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,1G,68094,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,1R,75673,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,2AG,64898,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,2AR,72585,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,2BG,82403,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,3AG,49878,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,3AK,81923,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,3BG,58709,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,3BR,65368,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,GM,46466,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,GMK,54603,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,GMR,56872,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,SCG,160791,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,SCK,184382,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,SCR,195626,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,STG,135247,BANGALURU,2025,Mock Round 1
"SAPTHAGIRI NPS UNIVERISTY #14/5, CHIKKASANDRA,HESARAGHATTA MAIN ROAD,BANGALURU",E108,ELECTRONICS AND COMMUNICATION ENGG,STR,229394,BANGALURU,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1G,69294,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,78645,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AR,85761,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,68939,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AG,66021,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AR,71106,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,69719,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BK,74604,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,63922,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMK,71491,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMR,68927,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCG,124246,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCR,124306,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STG,146953,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STR,153265,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,CIVIL ENGINEERING,2AG,180660,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,CIVIL ENGINEERING,2AR,202618,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,CIVIL ENGINEERING,3BG,157312,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,CIVIL ENGINEERING,GM,149978,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,CIVIL ENGINEERING,GMR,178344,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,CIVIL ENGINEERING,SCG,194172,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,CIVIL ENGINEERING,STG,217988,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),1G,108583,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),1R,121869,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AG,80545,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3AG,77274,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GM,73811,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GMR,89384,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),SCG,156392,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),STG,195175,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,1G,96841,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,1R,102271,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,2AG,85002,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,2AK,90935,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,2AR,94342,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,2BG,86910,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,2BR,95572,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,3AG,77125,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,3AR,88758,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,3BG,79333,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,3BR,88041,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,GM,75806,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,GMK,81268,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,GMR,84897,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,SCG,158021,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,SCK,170015,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,SCR,177836,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,STG,193012,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,STK,219571,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,COMPUTER SCIENCE AND ENGINEERING,STR,196965,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,1G,85019,BANGALORE.,2025,Mock Round 1
"City Engineering College,Doddakalisandra, Bangalore South DODDAKALLASANDRA, KANAKAPURA ROAD, BANGALORE.",E109,ELECTRONICS AND COMMUNICATION ENGG,2AG,95510,BANGALORE.,2025,Mock Round 1
