institute,institute_code,course,category,cutoff_rank,year,round
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AG,80318,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AR,100910,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2BG,96495,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2BK,160567,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3AG,69927,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3BG,72602,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GM,68623,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GMR,82885,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),SCG,154244,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),SCR,171728,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),STG,168606,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,1G,67922,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,1R,78646,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,2AG,72179,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,2AK,73933,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,2AR,77859,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,2BG,74059,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,3AG,60293,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,3AR,67004,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,3BG,62101,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,3BR,62394,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,GM,57735,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,GMK,64819,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,GMR,60721,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,SCG,127591,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,SCK,176045,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,SCR,156058,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,STG,129983,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,STK,153217,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING,STR,140687,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),1G,83392,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2AG,77500,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2AR,95327,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),2BG,80532,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3AG,64566,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),3BG,64140,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GM,61610,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GMK,79422,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),GMR,70104,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),SCG,136892,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),SCR,167983,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,COMPUTER SCIENCE AND ENGINEERING(DAT A SCIENCE),STG,131575,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,1G,95140,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,1K,117026,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,2AG,84064,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,2AR,97411,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,2BG,91752,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,3AG,76604,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,3AR,82131,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,3BG,76938,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,GM,76082,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,GMK,77548,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,GMR,80003,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,SCG,178986,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,SCR,204344,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,STG,156890,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,ELECTRONICS AND COMMUNICATION ENGG,STR,257881,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,1G,84754,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,1R,86766,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,2AG,75504,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,2BG,84031,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,2BR,137883,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,3AG,71453,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,3BG,70376,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,3BK,90037,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,GM,67767,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,GMK,77486,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,GMR,71003,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,SCG,172582,2025,MOCK
"Nagarjuna College of Engineering & Technology,venkatagiri Kote, Devanahalli, Bangalore Rural.(AUTONOMOUS) MUDUGURKIVENKATAGIRI KOTE DEVANAHALLI,BANGALORE",E104,INFORMATION SCIENCE AND ENGINEERING,STG,159628,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2AG,50042,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2AR,66281,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2BG,55442,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3AG,44186,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3BG,46612,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,41754,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMK,45775,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMR,49942,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SCG,98673,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SCR,133630,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,STG,123421,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1G,54221,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1K,63348,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1R,69399,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,53028,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,48391,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BR,74071,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,42476,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,38197,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMR,38240,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCG,77314,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STG,71947,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,1G,128903,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,2AG,155236,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,2BG,125005,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,3AG,125118,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,3AR,145623,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,3BG,117025,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,GM,112864,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,GMK,133882,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,GMR,139628,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,SCG,179115,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,STG,192845,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,CIVIL ENGINEERING,STR,227695,2025,MOCK
"East West Institute Of Technology,Bangalore(AUTONOMOUS) SY. NO.63, OFF MAGADI MAIN ROAD, VISHWANEEDAM POST,BANGALORE",E106,COMPUTER SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),1G,54378,2025,MOCK
