institute,institute_code,course,category,cutoff_rank,year,round
"Cauvery Institute of Technology Mandya tq","E227","IE Info.Science","STR","1233","2024","R1"
"Cauvery Institute of Technology Mandya tq","E227","ME Mechanical","2AR","2533","2024","R1"
"Cauvery Institute of Technology Mandya tq","E227","ME Mechanical","2BG","8923","2024","R1"
"Cauvery Institute of Technology Mandya tq","E227","ME Mechanical","2BK","4973","2024","R1"
"Cauvery Institute of Technology Mandya tq","E227","ME Mechanical","SCK","198696","2024","R1"
"Cauvery Institute of Technology Mandya tq","E227","ME Mechanical","STG","2173","2024","R1"
"Cauvery Institute of Technology Mandya tq","E227","ME Mechanical","STK","3825","2024","R1"
"Cauvery Institute of Technology Mandya tq","E227","ME Mechanical","STR","1255","2024","R1"
"Mysore School of Architecture Lingabodi,Mysore","E228","AR Architecture","3AG","382","2024","R1"
"Mysore School of Architecture Lingabodi,Mysore","E228","AR Architecture","GM","495","2024","R1"
"Mysore School of Architecture Lingabodi,Mysore","E228","AR Architecture","SCG","377","2024","R1"
"Gopalan School of Architecture and Planning Whitefield , Bangalore","E229","AR Architecture","2BG","500","2024","R1"
"Gopalan School of Architecture and Planning Whitefield , Bangalore","E229","AR Architecture","3BG","416","2024","R1"
"Gopalan School of Architecture and Planning Whitefield , Bangalore","E229","AR Architecture","SCG","396","2024","R1"
"R R School of Architecture Chikkabanvara, Bangalore","E230","AR Architecture","SCG","502","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","1G","23692","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","2AG","25532","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","2AR","28164","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","2BG","26834","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","3AG","20238","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","3BG","19195","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","3BR","23076","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","GM","19001","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","GMK","26170","2024","R1"
"Reva University Bangalore","E232","AM B Tech in AM","GMR","22438","2024","R1"
"Reva University Bangalore","E232","AR Architecture","2BG","404","2024","R1"
"Reva University Bangalore","E232","AR Architecture","3AG","372","2024","R1"
"Reva University Bangalore","E232","AR Architecture","3BG","418","2024","R1"
"Reva University Bangalore","E232","AR Architecture","GM","329","2024","R1"
"Reva University Bangalore","E232","BA B.Tech(Agri.Engg)","2AG","56382","2024","R1"
"Reva University Bangalore","E232","BA B.Tech(Agri.Engg)","GM","47265","2024","R1"
"Reva University Bangalore","E232","BA B.Tech(Agri.Engg)","GMK","62330","2024","R1"
"Reva University Bangalore","E232","BA B.Tech(Agri.Engg)","GMR","62617","2024","R1"
"Reva University Bangalore","E232","BA B.Tech(Agri.Engg)","SCG","103747","2024","R1"
"Reva University Bangalore","E232","BA B.Tech(Agri.Engg)","STG","136695","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","1G","32788","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","2AG","31170","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","2AK","47175","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","2AR","33051","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","2BG","42825","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","3AG","26666","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","3AR","31360","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","3BG","26627","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","3BR","32031","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","GM","25923","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","GMK","30943","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","GMR","30701","2024","R1"
"Reva University Bangalore","E232","BB B Tech in EC","SCR","137434","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","1G","25611","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","2AG","27796","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","2AK","30011","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","2AR","30583","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","2BG","29837","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","3AG","22170","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","3BG","21907","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","3BR","28697","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","GM","21358","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","GMK","23814","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","GMR","25155","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","SCG","78998","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","SCK","9253","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","SCR","110614","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","STG","94408","2024","R1"
"Reva University Bangalore","E232","BG B Tech in AD","STR","98124","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","1G","52040","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","2AG","44798","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","2AR","60115","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","2BG","58068","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","3AG","45822","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","3AR","51964","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","3BG","43696","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","3BK","63098","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","GM","41485","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","GMK","50352","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","GMR","49027","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","SCG","128478","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","SCR","1941","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","STG","7915","2024","R1"
"Reva University Bangalore","E232","BJ B Tech in EE","STK","3764","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","1G","52615","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","2AG","39722","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","2BG","51784","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","2BR","111154","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","3AG","33294","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","3AK","122875","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","3BG","32098","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","GM","32012","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","GMR","46253","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","SCG","109275","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","SCR","2077","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","STG","7116","2024","R1"
"Reva University Bangalore","E232","BL B Tech in AS","STK","4885","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","1G","91739","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","2AG","131157","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","2AR","1342","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","2BG","2112","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","2BK","5716","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","3AK","95138","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","3BK","1035","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","3BR","4915","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","GM","8225","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","GMR","87934","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","SCG","90295","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","SCK","117516","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","SCR","163563","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","STK","1843","2024","R1"
"Reva University Bangalore","E232","BP B Tech in CE","STR","5417","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","1G","29230","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","2AG","28978","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","2AK","41035","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","2AR","33891","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","2BG","32418","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","3AG","23570","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","3BG","24197","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","3BR","29296","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","GM","23018","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","GMK","27102","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","GMR","27756","2024","R1"
"Reva University Bangalore","E232","BU B Tech in CI","SCR","115191","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","1G","23434","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","1R","30494","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","2AG","23726","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","2AK","28312","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","2AR","28184","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","2BG","26600","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","2BR","32090","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","3AG","18466","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","3AR","20785","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","3BG","18647","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","3BR","20608","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","GM","16832","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","GMK","23340","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","GMR","20469","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","SCG","69448","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","SCK","75952","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","SCR","92587","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","STG","71689","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","STK","83238","2024","R1"
"Reva University Bangalore","E232","BW B Tech in CS","STR","83397","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","1G","38391","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","1K","114605","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","2AG","31399","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","2BG","44848","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","2BR","75467","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","3AG","28204","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","3AR","37248","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","3BG","28549","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","GM","27740","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","GMR","33809","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","SCG","102299","2024","R1"
"Reva University Bangalore","E232","CL B Tech in EO","STG","126985","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","1G","26747","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","1R","44468","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","2AG","26803","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","2BG","38428","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","3AG","24740","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","3AR","29075","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","3BG","24319","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","GM","24306","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","GMR","28345","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","SCG","78759","2024","R1"
"Reva University Bangalore","E232","CN B Tech in IB","STG","88315","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","1G","26704","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","1R","31876","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","2AG","27176","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","2AR","30395","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","2BG","32746","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","3AG","22091","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","3BG","21548","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","GM","21419","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","GMK","24683","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","GMR","24210","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","SCG","88042","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","SCR","96070","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","STG","86841","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","STK","137470","2024","R1"
"Reva University Bangalore","E232","CU B Tech in IS","STR","103883","2024","R1"
"Reva University Bangalore","E232","DB B Tech in ME","1G","88998","2024","R1"
"Reva University Bangalore","E232","DB B Tech in ME","2BG","82941","2024","R1"
"Reva University Bangalore","E232","DB B Tech in ME","3AG","93108","2024","R1"
"Reva University Bangalore","E232","DB B Tech in ME","3BG","82459","2024","R1"
"Reva University Bangalore","E232","DD B Tech in MS","1R","27481","2024","R1"
"Reva University Bangalore","E232","DD B Tech in MS","2AG","59398","2024","R1"
"Reva University Bangalore","E232","DD B Tech in MS","3BG","55699","2024","R1"
"Reva University Bangalore","E232","DD B Tech in MS","SCG","171166","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","1G","36568","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","2AG","32650","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","2AR","44838","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","2BG","41407","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","3AG","25810","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","3BG","27611","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","GM","24839","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","GMK","63555","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","GMR","29662","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","SCG","103877","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","SCR","145169","2024","R1"
"Reva University Bangalore","E232","DH B Tech in RAI","STG","91242","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","1G","32007","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","1K","52516","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","2AG","30808","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","2BG","39190","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","2BR","96452","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","3AG","27311","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","3BG","27906","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","GM","26950","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","GMR","31539","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","SCG","93625","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","SCR","138816","2024","R1"
"Reva University Bangalore","E232","DK B Tech in SS","STG","74098","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","AT Automotive Engg.","2BG","76033","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","2AG","26845","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","2BG","22064","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","3BG","18897","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","GM","17514","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","GMR","23502","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","SCG","17159","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","SCK","37919","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","SCR","23419","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","STG","81844","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BB B Tech in EC","STR","1278","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","2AG","20035","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","2BG","21004","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","2BR","27671","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","3AG","15996","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","3BG","17301","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","GM","17511","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","GMK","31687","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","SCG","15369","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","SCR","21797","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","STG","68593","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BH B Tech in AI","STR","111955","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","2AG","52991","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","2AR","61832","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","2BG","38502","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","3AG","61911","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","3AR","94431","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","3BG","29271","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","3BK","83017","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","GM","38380","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","SCG","28483","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","SCR","35226","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BJ B Tech in EE","STG","110379","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","2AG","23648","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","2BG","31724","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","2BK","90247","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","2BR","37719","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","3AG","23638","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","3BG","18091","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","GM","22393","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","SCG","16574","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","SCR","19057","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","STG","91370","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BL B Tech in AS","STR","91414","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BP B Tech in CE","2BG","120492","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BP B Tech in CE","GM","77535","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BP B Tech in CE","SCG","63538","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BP B Tech in CE","SCR","94332","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BP B Tech in CE","STG","109572","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","2AG","25535","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","2BG","19992","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","2BK","26473","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","2BR","23813","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","3AG","28132","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","3BG","16443","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","3BR","21062","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","GM","16452","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","GMR","20901","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","SCG","14755","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","SCK","25001","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","SCR","19455","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","STG","67735","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","STK","80700","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","BW B Tech in CS","STR","92078","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","2AG","25946","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","2BG","23247","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","2BR","29538","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","3AG","28994","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","3BG","19031","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","GM","17193","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","SCG","16985","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","SCK","28590","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","SCR","22335","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","STG","82821","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","CU B Tech in IS","STR","104968","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DA B Tech in MC","2BG","22829","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DA B Tech in MC","GM","22240","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DA B Tech in MC","SCG","3428","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DA B Tech in MC","SCR","35072","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DA B Tech in MC","STG","98910","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","2AG","85367","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","2BG","91736","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","2BR","1142","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","3AG","3310","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","3AK","2975","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","3BK","71202","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","GMK","63138","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","SCK","53482","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","STG","73961","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DB B Tech in ME","STK","158497","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DJ B Tech in RO","2BG","42722","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DJ B Tech in RO","SCG","24783","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DJ B Tech in RO","SCK","44489","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DJ B Tech in RO","SCR","33155","2024","R1"
"M.S. Ramaiah University of Applied Sciences Bangalore","E235","DJ B Tech in RO","STG","57037","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","1G","38839","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","1R","52987","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","2AG","40245","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","2AK","63554","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","2AR","52337","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","2BG","45085","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","3AG","35537","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","3BG","33445","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","3BR","40225","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","GM","31495","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","GMK","62242","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","GMR","39740","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","AM B Tech in AM","SCR","117330","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","BB B Tech in EC","1G","65319","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","BB B Tech in EC","1R","84471","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","BB B Tech in EC","2AG","59686","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","BB B Tech in EC","2AK","63667","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","BB B Tech in EC","2AR","64860","2024","R1"
"Presidency University Yelahanka, Bangalore","E237","BB B Tech in EC","2BG","63332","2024","R1"
