institute,institute_code,course,category,cutoff_rank,year,round
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRICAL & ELECTRONICS ENGINEERING","GM","44516","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRICAL & ELECTRONICS ENGINEERING","GMK","54996","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRICAL & ELECTRONICS ENGINEERING","GMR","54005","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRICAL & ELECTRONICS ENGINEERING","SCG","95987","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRICAL & ELECTRONICS ENGINEERING","SCR","113676","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRICAL & ELECTRONICS ENGINEERING","STG","89254","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","1G","36755","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","2AG","35208","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","2AR","35643","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","2BG","55612","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","3AG","30319","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","3AR","35822","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","3BG","30640","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","3BK","34310","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","GM","29547","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","GMK","31721","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","GMR","32818","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","SCG","88531","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","SCR","107786","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","STG","61808","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","ELECTRONICS AND COMMUNICATION ENGG","STR","90763","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","1G","148492","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","1R","164912","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","2AG","127036","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","2AK","135838","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","2AR","160740","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","2BG","118628","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","2BR","257509","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","3AG","95658","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","3AR","115946","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","3BG","110123","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","3BR","112243","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","GM","89263","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","GMK","90584","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","GMR","111926","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","SCG","181795","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","SCK","231132","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","SCR","195889","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","STG","182390","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","STK","240387","2025","R1"
"P E S College of Engineering, Mandya(AUTONOMOUS) MANDYA: 571 401","E023","MECHANICAL ENGINEERING","STR","182782","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","1G","124725","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","2AG","125639","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","2AR","141125","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","2BG","108505","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","3AG","111762","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","3AK","151183","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","3BG","109577","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","3BR","109688","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","GM","92741","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","GMK","96175","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","GMR","109255","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","SCG","134725","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","SCR","160947","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","STG","192845","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","CIVIL ENGINEERING","STR","214595","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","1G","81785","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","2AG","68506","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","2AR","74088","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","2BG","62871","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","3AG","55463","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","3BG","60051","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","3BK","63715","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","GM","54817","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","GMK","60932","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","GMR","65696","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","SCG","126379","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","SCR","152683","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRICAL & ELECTRONICS ENGINEERING","STG","124917","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","1G","36772","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","2AG","36684","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","2AK","36938","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","2AR","37651","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","2BG","46771","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","3AG","28832","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","3AR","35935","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","3BG","34609","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","GM","28718","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","GMK","29453","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","GMR","35012","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","SCG","102990","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","SCK","117142","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","SCR","111342","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","STG","83166","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","ELECTRONICS AND COMMUNICATION ENGG","STR","94755","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","1G","144953","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","1R","160490","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","2AG","146714","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","2AK","173765","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","2AR","162564","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","2BG","160059","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","2BR","167576","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","3AG","114232","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","3AR","140165","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","3BG","123202","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","3BR","132935","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","GM","108467","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","GMK","144774","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","GMR","131926","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","SCG","202773","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","SCK","251651","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","SCR","238661","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","STG","195455","2025","R1"
"Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN","E024","MECHANICAL ENGINEERING","STR","219012","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","AGRICULTURE ENGINEERING","1R","123473","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","AGRICULTURE ENGINEERING","2AG","90776","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","AGRICULTURE ENGINEERING","3BG","92946","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","AGRICULTURE ENGINEERING","GM","84181","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","AGRICULTURE ENGINEERING","GMR","86307","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","AGRICULTURE ENGINEERING","SCG","95262","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","AGRICULTURE ENGINEERING","STG","119673","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","1G","88064","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","2AG","76844","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","2AK","80998","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","2AR","87069","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","2BG","84580","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","3AG","73723","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","3BG","69160","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","GM","64856","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","GMK","66700","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","GMR","68425","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","SCG","112621","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","SCR","154113","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING","STG","75204","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","CIVIL ENGINEERING","1G","179687","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","CIVIL ENGINEERING","2AG","162959","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","CIVIL ENGINEERING","GM","151533","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","CIVIL ENGINEERING","GMR","168315","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","CIVIL ENGINEERING","SCG","187474","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","CIVIL ENGINEERING","STG","217959","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","1G","142332","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","2AG","119520","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","2AR","153545","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","2BG","121024","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","3AG","113036","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","3BG","111846","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","GM","105427","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","GMK","110074","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","GMR","116271","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","SCG","188200","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","SCR","229556","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND DESIGN","STG","206568","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","1G","86492","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","2AG","74113","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","2AR","82455","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","2BG","84571","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","3AG","72643","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","3BG","67215","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","3BR","76752","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","GM","60918","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","GMK","73895","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","GMR","76387","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","SCG","126327","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","SCK","129085","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","SCR","136386","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","STG","124473","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","COMPUTER SCIENCE AND ENGINEERING","STR","178053","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","1G","150643","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","2AG","140574","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","2BG","143163","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","3AG","131848","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","3BG","128764","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","GM","128331","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","GMR","129544","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","SCG","149963","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","SCR","150183","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRICAL & ELECTRONICS ENGINEERING","STG","228047","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRONICS AND COMMUNICATION ENGG","1G","132296","2025","R1"
"Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101","E028","ELECTRONICS AND COMMUNICATION ENGG","2AG","91847","2025","R1"
